region,address,price,total_area,kitchen_area,living_area,rooms_count,floor,floors_number,build_date,is_complete,completion_year,house_material,parking,decoration,balcony,longitude,latitude,passenger_elevator,cargo_elevator,metro,metro_distance,metro_transport,district,is_apartments,is_auction
nng,"Нижегородская область, Нижний Новгород городской округ, Нижний Новгород, Глеба Успенского ул, 1к3",12200000,86.0,14.1,54.5,3,7,14,2018,empty,empty,monolith,empty,empty,0,43.931723,56.272805,1,1,Двигатель Революции,11,walk,"Двигатель Революции,Ленинский",empty,0
nng,"Нижний Новгород, улица Белинского",10368000,37.7,13.8,12.3,1,4,9,empty,0,2026,monolithBrick,empty,empty,empty,44.003460565386646,56.310718758272785,empty,empty,"Горьковская,Московская,Стрелка","9,7,10","walk,transport,transport","Высоково,Советский",0,0
nng,"Нижегородская область, Нижний Новгород городской округ, Нижний Новгород, 60-летия Октября б-р, 5а",6300000,41.6,10.1,17.6,1,16,17,2015,empty,empty,panel,ground,empty,0,44.042162,56.286298,1,0,,,,"Кузнечиха,Советский",empty,0
nng,"Нижний Новгород, Арктический переулок",9715500,57.15,empty,empty,2,2,10,empty,0,2025,monolithBrick,empty,empty,empty,43.93774265871887,56.27882794344585,empty,empty,"Заречная,Двигатель Революции,Пролетарская","15,16,7","walk,walk,transport","Молитовка,Ленинский",0,0
nng,"Нижегородская область, Нижний Новгород городской округ, Нижний Новгород, Вязниковская ул, 42",6000000,67.6,12.5,36.9,2,9,9,empty,empty,empty,panel,ground,empty,0,43.848134,56.306638,1,0,,,,"Сортировочный,Канавинский",empty,0
nng,"Нижний Новгород, улица Бетанкура",8490000,38.5,17.0,12.9,1,2,24,empty,0,2025,monolithBrick,empty,without,empty,43.9483690025921,56.33207033231621,empty,empty,"Стрелка,Московская,Канавинская","4,16,3","walk,walk,transport","Мещерское озеро,Канавинский",0,0
nng,"Нижегородская область, Нижний Новгород городской округ, Нижний Новгород, Каширская ул, 70к1",4950000,34.8,8.1,15.2,1,1,10,empty,empty,empty,panel,empty,empty,1,43.94615,56.275299,1,empty,"Заречная,Двигатель Революции,Ленинская","2,2,4","transport,transport,transport","Молитовка,Ленинский",empty,0
nng,"Нижний Новгород, Арктический переулок",7741500,39.7,empty,empty,1,2,10,empty,0,2025,monolithBrick,empty,empty,empty,43.93774265871887,56.27882794344585,empty,empty,"Заречная,Двигатель Революции,Пролетарская","15,16,7","walk,walk,transport","Молитовка,Ленинский",0,0
nng,"Нижегородская область, Нижний Новгород, Свободы пл, 4",13800000,80.9,7.9,54.7,4,5,9,1963,empty,empty,brick,ground,empty,2,44.01576,56.317887,1,0,Горьковская,16,walk,"Центр,Нижегородский",empty,0
nng,"Нижний Новгород, 1-я Оранжерейная улица, 24А",13426011,56.2,empty,empty,2,13,18,empty,1,2023,monolithBrick,empty,empty,empty,43.9935012176119,56.3053463434394,empty,empty,"Горьковская,Московская,Ленинская","17,7,8","walk,transport,transport","проспект Гагарина,Советский",0,0
nng,"Нижегородская область, Нижний Новгород городской округ, Нижний Новгород, Ленина пр-кт, 47",6700000,63.7,10.5,31.5,2,9,12,empty,empty,empty,brick,empty,empty,1,43.922964,56.280641,1,empty,,,,"Ипподромный,Ленинский",empty,0
nng,"Нижний Новгород, улица Менделеева",8535000,56.9,17.2,23.7,2,2,19,empty,0,2027,empty,underground,fine,empty,43.93432062628786,56.304726611523705,empty,empty,"Чкаловская,Ленинская,Московская","8,8,3","walk,walk,transport","Ленгородок,Канавинский",0,0
nng,"Нижегородская область, Нижний Новгород городской округ, Нижний Новгород, Циолковского ул, 7",6100000,49.7,8.3,27.8,2,2,9,1993,empty,empty,brick,empty,empty,0,43.838837,56.345539,1,empty,,,,"Кооперативный поселок,Сормовский",empty,0
nng,"Нижний Новгород, 1-я Оранжерейная улица, 24А",9936000,36.8,empty,empty,1,15,18,empty,1,2023,monolithBrick,empty,empty,empty,43.9935012176119,56.3053463434394,empty,empty,"Горьковская,Московская,Ленинская","17,7,8","walk,transport,transport","проспект Гагарина,Советский",0,0
nng,"Нижегородская область, Нижний Новгород городской округ, Нижний Новгород, Ковалихинская ул, 62",7800000,61.0,6.0,44.0,3,4,6,1973,empty,empty,brick,ground,empty,2,44.025336,56.321865,0,0,,,,"Центр,Нижегородский",empty,0
nng,"Нижний Новгород, улица Менделеева",6265050,37.97,15.7,11.9,1,2,19,empty,0,2027,empty,underground,fine,empty,43.93432062628786,56.304726611523705,empty,empty,"Чкаловская,Ленинская,Московская","8,8,3","walk,walk,transport","Ленгородок,Канавинский",0,0
nng,"Нижегородская область, Нижний Новгород городской округ, Нижний Новгород, Гагарина пр-кт, 101к5",6980000,41.3,9.6,16.3,1,11,14,empty,empty,empty,block,empty,empty,0,43.95366,56.236466,2,empty,,,,"Щербинки,Приокский",empty,0
nng,"Нижний Новгород, улица Дружаева",8823000,51.9,empty,empty,2,4,15,empty,0,2025,monolithBrick,empty,empty,empty,43.8770839232,56.2660718233,empty,empty,"Кировская,Пролетарская,Комсомольская","5,5,7","transport,transport,transport","Северный,Автозаводский",0,0
nng,"Нижегородская область, Нижний Новгород городской округ, Нижний Новгород, Мончегорская ул, 12К4",5600000,38.0,12.5,16.5,1,7,10,2018,empty,empty,panel,empty,empty,1,43.825704,56.230237,1,empty,Парк культуры,5,transport,"Мончегорский,Автозаводский",empty,0
